Garden,Position,Population,Rep,ContOrigin,ContGarden,Latitude,Longitude,ChangeLat,Cyanotype,Cyanogenesis,Ac_ac,Li_li,Survived1st,MaxArea1st,GrowthRate1st,Herbivory1st,FloweredFull,SeededFull,FlowerHeadNumberFull,SeedSetMassFull,WeightedCD,MATdiff,bio1diff,bio5diff,bio6diff,bio12diff,bio13diff,bio14diff,MA_1st_z,GR_1st_z,FH_Full_z,SS_Full_z
Lafayette,361,23,5,NAM,America,37.76243,-85.34214,7.45722,NA,NA,NA,NA,0,14.9,0.027937841,22.46666667,0,0,0,0,2.205175947,NA,-1.409032457,-0.441079857,-1.231489926,-1.07711121,-0.922135025,-1.606746716,0.594321915,0.49183592,NA,NA
Lafayette,372,23,4,NAM,America,37.76243,-85.34214,7.45722,NA,NA,NA,NA,0,0.17,NA,NA,0,0,0,0,2.205175947,NA,-1.409032457,-0.441079857,-1.231489926,-1.07711121,-0.922135025,-1.606746716,0.006780854,NA,NA,NA
Lafayette,391,23,2,NAM,America,37.76243,-85.34214,7.45722,NA,NA,NA,NA,0,0.28,NA,NA,0,0,0,0,2.205175947,NA,-1.409032457,-0.441079857,-1.231489926,-1.07711121,-0.922135025,-1.606746716,0.011168466,NA,NA,NA
Lafayette,32,24,4,NAM,America,38.15066,-84.67772,7.84545,NA,NA,NA,NA,0,0.44,NA,NA,0,0,0,0,2.592893669,NA,-1.616922481,-0.710628402,-1.340955723,-1.32946298,-1.123852062,-1.737023477,0.017550446,NA,NA,NA
Lafayette,222,24,5,NAM,America,38.15066,-84.67772,7.84545,NA,NA,NA,NA,0,NA,NA,NA,0,0,0,0,2.592893669,NA,-1.616922481,-0.710628402,-1.340955723,-1.32946298,-1.123852062,-1.737023477,NA,NA,NA,NA
Lafayette,264,24,5,NAM,America,38.15066,-84.67772,7.84545,Acli,Acyanogenic,Ac,li,0,323.86,0.176670273,0.733333333,1,1,7,0.0632,2.592893669,NA,-1.616922481,-0.710628402,-1.340955723,-1.32946298,-1.123852062,-1.737023477,12.91792586,3.110218371,0.052879427,0.01589364
Lafayette,312,24,1,NAM,America,38.15066,-84.67772,7.84545,NA,NA,NA,NA,0,0.33,NA,NA,0,0,0,0,2.592893669,NA,-1.616922481,-0.710628402,-1.340955723,-1.32946298,-1.123852062,-1.737023477,0.013162834,NA,NA,NA
Lafayette,461,24,2,NAM,America,38.15066,-84.67772,7.84545,acli,Acyanogenic,ac,li,1,53.28,0.054761718,0.666666667,1,1,592,23.7611,2.592893669,NA,-1.616922481,-0.710628402,-1.340955723,-1.32946298,-1.123852062,-1.737023477,2.125199437,0.964060894,4.472088688,5.97548054
Lafayette,37,25,1,NAM,America,38.66576,-84.57852,8.36055,NA,NA,NA,NA,0,0.13,NA,NA,0,0,0,0,2.673416318,NA,-1.741656496,-0.857655177,-1.436738247,-1.369469967,-1.123852062,-1.606746716,0.005185359,NA,NA,NA
Lafayette,85,25,2,NAM,America,38.66576,-84.57852,8.36055,acLi,Acyanogenic,ac,Li,0,NA,NA,NA,0,0,0,0,2.673416318,NA,-1.741656496,-0.857655177,-1.436738247,-1.369469967,-1.123852062,-1.606746716,NA,NA,NA,NA
Lafayette,119,25,2,NAM,America,38.66576,-84.57852,8.36055,NA,NA,NA,NA,0,0.29,NA,NA,0,0,0,0,2.673416318,NA,-1.741656496,-0.857655177,-1.436738247,-1.369469967,-1.123852062,-1.606746716,0.011567339,NA,NA,NA
Lafayette,238,25,2,NAM,America,38.66576,-84.57852,8.36055,NA,NA,NA,NA,0,5.93,0.108341326,8.333333333,0,0,0,0,2.673416318,NA,-1.741656496,-0.857655177,-1.436738247,-1.369469967,-1.123852062,-1.606746716,0.236532145,1.907311155,NA,NA
Lafayette,442,25,4,NAM,America,38.66576,-84.57852,8.36055,NA,NA,NA,NA,0,0.16,NA,NA,0,0,0,0,2.673416318,NA,-1.741656496,-0.857655177,-1.436738247,-1.369469967,-1.123852062,-1.606746716,0.00638198,NA,NA,NA
Lafayette,63,26,5,NAM,America,39.13979,-84.34115,8.83458,acli,Acyanogenic,ac,li,0,15.75,0.047076591,10,0,0,0,0,2.750244815,NA,-1.696382725,-0.588106167,-1.477787937,-1.526420458,-1.21030222,-1.823874651,0.628226185,0.828766921,NA,NA
Lafayette,193,26,1,NAM,America,39.13979,-84.34115,8.83458,Acli,Acyanogenic,Ac,li,0,18.14,NA,2,0,0,0,0,2.750244815,NA,-1.696382725,-0.588106167,-1.477787937,-1.526420458,-1.21030222,-1.823874651,0.723557015,NA,NA,NA
Lafayette,231,26,2,NAM,America,39.13979,-84.34115,8.83458,acli,Acyanogenic,ac,li,0,29.49,0.063864831,21.13333333,1,1,3,0.0339,2.750244815,NA,-1.696382725,-0.588106167,-1.477787937,-1.526420458,-1.21030222,-1.823874651,1.176278742,1.124318015,0.022662612,0.008525228
Lafayette,368,26,3,NAM,America,39.13979,-84.34115,8.83458,NA,NA,NA,NA,0,NA,NA,NA,0,0,0,0,2.750244815,NA,-1.696382725,-0.588106167,-1.477787937,-1.526420458,-1.21030222,-1.823874651,NA,NA,NA,NA
Lafayette,377,26,4,NAM,America,39.13979,-84.34115,8.83458,NA,NA,NA,NA,0,0.47,NA,NA,0,0,0,0,2.750244815,NA,-1.696382725,-0.588106167,-1.477787937,-1.526420458,-1.21030222,-1.823874651,0.018747067,NA,NA,NA
Lafayette,151,27,3,NAM,America,39.58106,-83.72255,9.27585,acli,Acyanogenic,ac,li,1,308.54,0.057742848,0,1,1,16,1.6217,3.189816349,NA,-2.004059919,-1.127204187,-1.614620151,-1.720300476,-1.181485501,-2.041002585,12.30685124,1.016542645,0.120867262,0.407827785
Lafayette,155,27,3,NAM,America,39.58106,-83.72255,9.27585,NA,NA,NA,NA,0,0.85,0.02042473,NA,0,0,0,0,3.189816349,NA,-2.004059919,-1.127204187,-1.614620151,-1.720300476,-1.181485501,-2.041002585,0.03390427,0.359570229,NA,NA
Lafayette,313,27,3,NAM,America,39.58106,-83.72255,9.27585,NA,NA,NA,NA,0,0.18,NA,NA,0,0,0,0,3.189816349,NA,-2.004059919,-1.127204187,-1.614620151,-1.720300476,-1.181485501,-2.041002585,0.007179728,NA,NA,NA
Lafayette,323,27,4,NAM,America,39.58106,-83.72255,9.27585,Acli,Acyanogenic,Ac,li,0,18.88,0.109993178,NA,0,0,0,0,3.189816349,NA,-2.004059919,-1.127204187,-1.614620151,-1.720300476,-1.181485501,-2.041002585,0.753073674,1.936391432,NA,NA
Lafayette,425,27,5,NAM,America,39.58106,-83.72255,9.27585,NA,NA,NA,NA,0,NA,NA,NA,0,0,0,0,3.189816349,NA,-2.004059919,-1.127204187,-1.614620151,-1.720300476,-1.181485501,-2.041002585,NA,NA,NA,NA
Lafayette,9,28,4,NAM,America,39.82723,-83.04653,9.52202,acli,Acyanogenic,ac,li,1,73.84,0.07484467,55.53333333,1,1,123,0.1009,3.381299981,NA,-1.917208144,-0.906664257,-1.573570461,-1.889560809,-1.498469415,-2.388407281,2.945283904,1.317614241,0.929167075,0.025374498
Lafayette,48,28,3,NAM,America,39.82723,-83.04653,9.52202,acli,Acyanogenic,ac,li,0,19.74,0.059168089,4.866666667,1,0,1,0,3.381299981,NA,-1.917208144,-0.906664257,-1.573570461,-1.889560809,-1.498469415,-2.388407281,0.787376818,1.041633515,0.007554204,NA
Lafayette,314,28,1,NAM,America,39.82723,-83.04653,9.52202,AcLi,Cyanogenic,Ac,Li,0,5.41,0.06401209,11.73333333,0,0,0,0,3.381299981,NA,-1.917208144,-0.906664257,-1.573570461,-1.889560809,-1.498469415,-2.388407281,0.215790709,1.126910458,NA,NA
Lafayette,409,28,5,NAM,America,39.82723,-83.04653,9.52202,NA,NA,NA,NA,0,0.62,NA,NA,0,0,0,0,3.381299981,NA,-1.917208144,-0.906664257,-1.573570461,-1.889560809,-1.498469415,-2.388407281,0.024730174,NA,NA,NA
Lafayette,440,28,1,NAM,America,39.82723,-83.04653,9.52202,NA,NA,NA,NA,0,NA,NA,NA,0,0,0,0,3.381299981,NA,-1.917208144,-0.906664257,-1.573570461,-1.889560809,-1.498469415,-2.388407281,NA,NA,NA,NA
Lafayette,46,29,5,NAM,America,39.92677,-82.40868,9.62156,NA,NA,NA,NA,0,12.41,0.042524375,12.33333333,0,0,0,0,3.273571761,NA,-2.03824618,-1.029186492,-1.655669776,-1.680293488,-1.354385818,-2.171279346,0.495002346,0.74862675,NA,NA
Lafayette,122,29,8,NAM,America,39.92677,-82.40868,9.62156,NA,NA,NA,NA,1,0.2,NA,NA,1,1,10,0.0048,3.273571761,NA,-2.03824618,-1.029186492,-1.655669776,-1.680293488,-1.354385818,-2.171279346,0.007977475,NA,0.075542039,0.001207112
Lafayette,145,29,1,NAM,America,39.92677,-82.40868,9.62156,NA,NA,NA,NA,0,0.25,NA,NA,0,0,0,0,3.273571761,NA,-2.03824618,-1.029186492,-1.655669776,-1.680293488,-1.354385818,-2.171279346,0.009971844,NA,NA,NA
Lafayette,210,29,2,NAM,America,39.92677,-82.40868,9.62156,NA,NA,NA,NA,0,0.19,NA,NA,0,0,0,0,3.273571761,NA,-2.03824618,-1.029186492,-1.655669776,-1.680293488,-1.354385818,-2.171279346,0.007578602,NA,NA,NA
Lafayette,353,29,3,NAM,America,39.92677,-82.40868,9.62156,acLi,Acyanogenic,ac,Li,0,14.28,NA,0,0,0,0,0,3.273571761,NA,-2.03824618,-1.029186492,-1.655669776,-1.680293488,-1.354385818,-2.171279346,0.569591741,NA,NA,NA
Lafayette,447,29,4,NAM,America,39.92677,-82.40868,9.62156,NA,NA,NA,NA,0,NA,NA,NA,0,0,0,0,3.273571761,NA,-2.03824618,-1.029186492,-1.655669776,-1.680293488,-1.354385818,-2.171279346,NA,NA,NA,NA
Lafayette,97,30,2,NAM,America,40.18836,-81.89462,9.88315,NA,NA,NA,NA,0,NA,NA,NA,0,0,0,0,3.309371501,NA,-2.01607137,-1.029186492,-1.614620151,-1.7418427,-1.354385818,-2.25813052,NA,NA,NA,NA
Lafayette,242,30,2,NAM,America,40.18836,-81.89462,9.88315,NA,NA,NA,NA,1,341.98,0.091765612,7.333333333,1,1,60,1.414,3.309371501,NA,-2.01607137,-1.029186492,-1.614620151,-1.7418427,-1.354385818,-2.25813052,13.64068512,1.615501507,0.453252232,0.355595047
Lafayette,287,30,2,NAM,America,40.18836,-81.89462,9.88315,NA,NA,NA,NA,0,0.09,NA,NA,0,0,0,0,3.309371501,NA,-2.01607137,-1.029186492,-1.614620151,-1.7418427,-1.354385818,-2.25813052,0.003589864,NA,NA,NA
Lafayette,315,30,5,NAM,America,40.18836,-81.89462,9.88315,NA,NA,NA,NA,0,0.14,NA,NA,0,0,0,0,3.309371501,NA,-2.01607137,-1.029186492,-1.614620151,-1.7418427,-1.354385818,-2.25813052,0.005584233,NA,NA,NA
Lafayette,403,30,4,NAM,America,40.18836,-81.89462,9.88315,NA,NA,NA,NA,0,NA,NA,NA,0,0,0,0,3.309371501,NA,-2.01607137,-1.029186492,-1.614620151,-1.7418427,-1.354385818,-2.25813052,NA,NA,NA,NA
Lafayette,66,31,2,NAM,America,40.59281,-81.52387,10.2876,NA,NA,NA,NA,0,NA,NA,NA,0,0,0,0,3.498696747,NA,-2.151892895,-1.151708727,-1.669353049,-1.880328427,-1.383202537,-2.344981694,NA,NA,NA,NA
Lafayette,141,31,5,NAM,America,40.59281,-81.52387,10.2876,NA,NA,NA,NA,0,NA,NA,NA,1,0,2,0,3.498696747,NA,-2.151892895,-1.151708727,-1.669353049,-1.880328427,-1.383202537,-2.344981694,NA,NA,0.015108408,NA
Lafayette,329,31,8,NAM,America,40.59281,-81.52387,10.2876,NA,NA,NA,NA,1,43.42,0.036865507,8.333333333,0,0,0,0,3.498696747,NA,-2.151892895,-1.151708727,-1.669353049,-1.880328427,-1.383202537,-2.344981694,1.731909901,0.649004358,NA,NA
Lafayette,435,31,3,NAM,America,40.59281,-81.52387,10.2876,NA,NA,NA,NA,0,4.4,0.028099092,63.6,0,0,0,0,3.498696747,NA,-2.151892895,-1.151708727,-1.669353049,-1.880328427,-1.383202537,-2.344981694,0.175504458,0.494674688,NA,NA
Lafayette,438,31,3,NAM,America,40.59281,-81.52387,10.2876,NA,NA,NA,NA,0,0.58,NA,NA,0,0,0,0,3.498696747,NA,-2.151892895,-1.151708727,-1.669353049,-1.880328427,-1.383202537,-2.344981694,0.023134679,NA,NA,NA
Lafayette,100,32,2,NAM,America,41.02105,-81.35285,10.71584,NA,NA,NA,NA,0,0.14,NA,NA,0,0,0,0,3.691337924,NA,-2.276626911,-1.323239577,-1.765135573,-1.861863664,-1.613736293,-2.344981694,0.005584233,NA,NA,NA
Lafayette,183,32,3,NAM,America,41.02105,-81.35285,10.71584,NA,NA,NA,NA,0,0.12,NA,NA,0,0,0,0,3.691337924,NA,-2.276626911,-1.323239577,-1.765135573,-1.861863664,-1.613736293,-2.344981694,0.004786485,NA,NA,NA
Lafayette,185,32,3,NAM,America,41.02105,-81.35285,10.71584,NA,NA,NA,NA,0,NA,NA,NA,0,0,0,0,3.691337924,NA,-2.276626911,-1.323239577,-1.765135573,-1.861863664,-1.613736293,-2.344981694,NA,NA,NA,NA
Lafayette,247,32,1,NAM,America,41.02105,-81.35285,10.71584,NA,NA,NA,NA,0,0.75,NA,NA,0,0,0,0,3.691337924,NA,-2.276626911,-1.323239577,-1.765135573,-1.861863664,-1.613736293,-2.344981694,0.029915533,NA,NA,NA
Lafayette,446,32,8,NAM,America,41.02105,-81.35285,10.71584,acli,Acyanogenic,ac,li,0,17.73,NA,20,0,0,0,0,3.691337924,NA,-2.276626911,-1.323239577,-1.765135573,-1.861863664,-1.613736293,-2.344981694,0.707203191,NA,NA,NA
Lafayette,45,33,4,NAM,America,41.47406,-81.14727,11.16885,NA,NA,NA,NA,0,NA,NA,NA,0,0,0,0,3.600152925,NA,-2.448482579,-1.543779972,-1.83355168,-1.480258549,-1.498469415,-2.171279346,NA,NA,NA,NA
Lafayette,212,33,1,NAM,America,41.47406,-81.14727,11.16885,NA,NA,NA,NA,0,NA,NA,NA,0,0,0,0,3.600152925,NA,-2.448482579,-1.543779972,-1.83355168,-1.480258549,-1.498469415,-2.171279346,NA,NA,NA,NA
Lafayette,276,33,2,NAM,America,41.47406,-81.14727,11.16885,NA,NA,NA,NA,0,NA,NA,NA,0,0,0,0,3.600152925,NA,-2.448482579,-1.543779972,-1.83355168,-1.480258549,-1.498469415,-2.171279346,NA,NA,NA,NA
Lafayette,308,33,4,NAM,America,41.47406,-81.14727,11.16885,acLi,Acyanogenic,ac,Li,1,165.28,0.047292828,0,0,0,0,0,3.600152925,NA,-2.448482579,-1.543779972,-1.83355168,-1.480258549,-1.498469415,-2.171279346,6.592585641,0.832573698,NA,NA
Lafayette,416,33,1,NAM,America,41.47406,-81.14727,11.16885,acli,Acyanogenic,ac,li,0,9.76,0.100704612,NA,0,0,0,0,3.600152925,NA,-2.448482579,-1.543779972,-1.83355168,-1.480258549,-1.498469415,-2.171279346,0.389300798,1.772869476,NA,NA
Lafayette,51,34,1,NAM,America,41.88616,-80.67413,11.58095,NA,NA,NA,NA,0,NA,NA,NA,0,0,0,0,3.753941262,NA,-2.395817064,-1.543779972,-1.765135573,-1.674138567,-1.584919574,-2.431832868,NA,NA,NA,NA
Lafayette,108,34,4,NAM,America,41.88616,-80.67413,11.58095,NA,NA,NA,NA,0,NA,NA,NA,0,0,0,0,3.753941262,NA,-2.395817064,-1.543779972,-1.765135573,-1.674138567,-1.584919574,-2.431832868,NA,NA,NA,NA
Lafayette,190,34,1,NAM,America,41.88616,-80.67413,11.58095,NA,NA,NA,NA,0,NA,NA,NA,0,0,0,0,3.753941262,NA,-2.395817064,-1.543779972,-1.765135573,-1.674138567,-1.584919574,-2.431832868,NA,NA,NA,NA
Lafayette,223,34,4,NAM,America,41.88616,-80.67413,11.58095,NA,NA,NA,NA,0,NA,NA,NA,0,0,0,0,3.753941262,NA,-2.395817064,-1.543779972,-1.765135573,-1.674138567,-1.584919574,-2.431832868,NA,NA,NA,NA
Lafayette,295,34,4,NAM,America,41.88616,-80.67413,11.58095,NA,NA,NA,NA,0,NA,NA,NA,0,0,0,0,3.753941262,NA,-2.395817064,-1.543779972,-1.765135573,-1.674138567,-1.584919574,-2.431832868,NA,NA,NA,NA
Lafayette,3,35,3,NAM,America,42.19197,-79.83729,11.88676,NA,NA,NA,NA,0,NA,NA,NA,0,0,0,0,3.416451638,NA,-2.417068143,-1.641797667,-1.71040274,-1.406399495,-1.066218623,-2.171279346,NA,NA,NA,NA
Lafayette,13,35,2,NAM,America,42.19197,-79.83729,11.88676,NA,NA,NA,NA,1,0.22,NA,NA,0,0,0,0,3.416451638,NA,-2.417068143,-1.641797667,-1.71040274,-1.406399495,-1.066218623,-2.171279346,0.008775223,NA,NA,NA
Lafayette,61,35,5,NAM,America,42.19197,-79.83729,11.88676,NA,NA,NA,NA,0,1.19,0.02143862,NA,0,0,0,0,3.416451638,NA,-2.417068143,-1.641797667,-1.71040274,-1.406399495,-1.066218623,-2.171279346,0.047465978,0.377419408,NA,NA
Lafayette,221,35,2,NAM,America,42.19197,-79.83729,11.88676,NA,NA,NA,NA,0,0.32,NA,NA,0,0,0,0,3.416451638,NA,-2.417068143,-1.641797667,-1.71040274,-1.406399495,-1.066218623,-2.171279346,0.012763961,NA,NA,NA
Lafayette,373,35,4,NAM,America,42.19197,-79.83729,11.88676,acLi,Acyanogenic,ac,Li,0,13.67,0.038372483,27.33333333,1,0,2,0,3.416451638,NA,-2.417068143,-1.641797667,-1.71040274,-1.406399495,-1.066218623,-2.171279346,0.545260441,0.675534144,0.015108408,NA
Lafayette,166,36,5,NAM,America,42.4643,-79.17998,12.15909,NA,NA,NA,NA,0,9.07,0.035734183,27.2,0,0,0,0,3.677196052,NA,-2.522398962,-1.690806282,-1.79250199,-1.615666815,-1.181485501,-2.388407281,0.361778508,0.629087795,NA,NA
Lafayette,171,36,5,NAM,America,42.4643,-79.17998,12.15909,acLi,Acyanogenic,ac,Li,0,31.55,0.146782085,42.93333333,0,0,0,0,3.677196052,NA,-2.522398962,-1.690806282,-1.79250199,-1.615666815,-1.181485501,-2.388407281,1.258446739,2.584047274,NA,NA
Lafayette,228,36,2,NAM,America,42.4643,-79.17998,12.15909,NA,NA,NA,NA,0,NA,NA,NA,0,0,0,0,3.677196052,NA,-2.522398962,-1.690806282,-1.79250199,-1.615666815,-1.181485501,-2.388407281,NA,NA,NA,NA
Lafayette,248,36,2,NAM,America,42.4643,-79.17998,12.15909,NA,NA,NA,NA,0,NA,NA,NA,0,0,0,0,3.677196052,NA,-2.522398962,-1.690806282,-1.79250199,-1.615666815,-1.181485501,-2.388407281,NA,NA,NA,NA
Lafayette,275,36,1,NAM,America,42.4643,-79.17998,12.15909,NA,NA,NA,NA,0,NA,NA,NA,0,0,0,0,3.677196052,NA,-2.522398962,-1.690806282,-1.79250199,-1.615666815,-1.181485501,-2.388407281,NA,NA,NA,NA
Lafayette,101,37,1,NAM,America,42.87621,-79.17907,12.571,NA,NA,NA,NA,0,NA,NA,NA,0,0,0,0,4.06322647,NA,-2.514083488,-1.788824442,-1.71040274,-1.954187482,-1.700186452,-2.605535215,NA,NA,NA,NA
Lafayette,107,37,5,NAM,America,42.87621,-79.17907,12.571,NA,NA,NA,NA,0,0.17,NA,NA,0,0,0,0,4.06322647,NA,-2.514083488,-1.788824442,-1.71040274,-1.954187482,-1.700186452,-2.605535215,0.006780854,NA,NA,NA
Lafayette,127,37,3,NAM,America,42.87621,-79.17907,12.571,NA,NA,NA,NA,0,0.29,NA,NA,0,0,0,0,4.06322647,NA,-2.514083488,-1.788824442,-1.71040274,-1.954187482,-1.700186452,-2.605535215,0.011567339,NA,NA,NA
Lafayette,316,37,8,NAM,America,42.87621,-79.17907,12.571,Acli,Acyanogenic,Ac,li,0,12.47,0.092273152,19.8,0,0,0,0,4.06322647,NA,-2.514083488,-1.788824442,-1.71040274,-1.954187482,-1.700186452,-2.605535215,0.497395589,1.624436571,NA,NA
Lafayette,340,37,8,NAM,America,42.87621,-79.17907,12.571,NA,NA,NA,NA,0,7.36,NA,17.46666667,0,0,0,0,4.06322647,NA,-2.514083488,-1.788824442,-1.71040274,-1.954187482,-1.700186452,-2.605535215,0.293571093,NA,NA,NA
Lafayette,64,38,5,NAM,America,43.0615,-79.95201,12.75629,NA,NA,NA,NA,0,NA,NA,NA,0,0,0,0,4.083353472,NA,-2.595391615,-1.617293127,-1.860918097,-1.99727193,-1.901903489,-2.388407281,NA,NA,NA,NA
Lafayette,75,38,5,NAM,America,43.0615,-79.95201,12.75629,NA,NA,NA,NA,1,2.92,0.031327854,NA,1,1,29,0.17,4.083353472,NA,-2.595391615,-1.617293127,-1.860918097,-1.99727193,-1.901903489,-2.388407281,0.11647114,0.551515914,0.219071912,0.04275188
Lafayette,205,38,5,NAM,America,43.0615,-79.95201,12.75629,acLi,Acyanogenic,ac,Li,0,0.15,NA,NA,0,0,0,0,4.083353472,NA,-2.595391615,-1.617293127,-1.860918097,-1.99727193,-1.901903489,-2.388407281,0.005983107,NA,NA,NA
Lafayette,296,38,4,NAM,America,43.0615,-79.95201,12.75629,acLi,Acyanogenic,ac,Li,1,30.93,0.063395012,5.666666667,1,1,8,0.564,4.083353472,NA,-2.595391615,-1.617293127,-1.860918097,-1.99727193,-1.901903489,-2.388407281,1.233716565,1.116047016,0.060433631,0.141835648
Lafayette,335,38,2,NAM,America,43.0615,-79.95201,12.75629,NA,NA,NA,NA,0,14.22,0.06522677,55.4,0,0,0,0,4.083353472,NA,-2.595391615,-1.617293127,-1.860918097,-1.99727193,-1.901903489,-2.388407281,0.567198498,1.148294475,NA,NA
Lafayette,25,39,1,NAM,America,43.64377,-80.03143,13.33856,NA,NA,NA,NA,0,0.28,NA,NA,0,0,0,0,4.464007745,NA,-2.957582207,-1.886842137,-2.175632215,-2.10190559,-2.017170367,-2.431832868,0.011168466,NA,NA,NA
Lafayette,94,39,4,NAM,America,43.64377,-80.03143,13.33856,NA,NA,NA,NA,0,NA,NA,NA,0,0,0,0,4.464007745,NA,-2.957582207,-1.886842137,-2.175632215,-2.10190559,-2.017170367,-2.431832868,NA,NA,NA,NA
Lafayette,123,39,2,NAM,America,43.64377,-80.03143,13.33856,NA,NA,NA,NA,0,9.74,NA,3.6,0,0,0,0,4.464007745,NA,-2.957582207,-1.886842137,-2.175632215,-2.10190559,-2.017170367,-2.431832868,0.38850305,NA,NA,NA
Lafayette,434,39,1,NAM,America,43.64377,-80.03143,13.33856,NA,NA,NA,NA,1,9.76,0.048218247,16.8,1,1,19,1.1606,4.464007745,NA,-2.957582207,-1.886842137,-2.175632215,-2.10190559,-2.017170367,-2.431832868,0.389300798,0.848865376,0.143529873,0.291869598
Lafayette,450,39,5,NAM,America,43.64377,-80.03143,13.33856,NA,NA,NA,NA,1,NA,NA,NA,1,1,2,0.0025,4.464007745,NA,-2.957582207,-1.886842137,-2.175632215,-2.10190559,-2.017170367,-2.431832868,NA,NA,0.015108408,0.000628704
Lafayette,70,40,5,NAM,America,44.02608,-79.54529,13.72087,acli,Acyanogenic,ac,li,0,19.97,0.068440869,8,0,0,0,0,4.611419584,NA,-2.969593553,-1.862337597,-2.244048322,-2.268088463,-2.017170367,-2.648960802,0.796550915,1.204877564,NA,NA
Lafayette,233,40,1,NAM,America,44.02608,-79.54529,13.72087,AcLi,Cyanogenic,Ac,Li,0,18.98,0.03872876,10.33333333,0,0,0,0,4.611419584,NA,-2.969593553,-1.862337597,-2.244048322,-2.268088463,-2.017170367,-2.648960802,0.757062412,0.681806276,NA,NA
Lafayette,350,40,3,NAM,America,44.02608,-79.54529,13.72087,Acli,Acyanogenic,Ac,li,0,7.06,0.043957098,0,0,0,0,0,4.611419584,NA,-2.969593553,-1.862337597,-2.244048322,-2.268088463,-2.017170367,-2.648960802,0.28160488,0.773849338,NA,NA
Lafayette,376,40,8,NAM,America,44.02608,-79.54529,13.72087,NA,NA,NA,NA,0,NA,NA,NA,0,0,0,0,4.611419584,NA,-2.969593553,-1.862337597,-2.244048322,-2.268088463,-2.017170367,-2.648960802,NA,NA,NA,NA
Lafayette,379,40,3,NAM,America,44.02608,-79.54529,13.72087,NA,NA,NA,NA,0,NA,NA,NA,0,0,0,0,4.611419584,NA,-2.969593553,-1.862337597,-2.244048322,-2.268088463,-2.017170367,-2.648960802,NA,NA,NA,NA
Lafayette,130,41,2,NAM,America,44.69336,-79.39357,14.38815,Acli,Acyanogenic,Ac,li,0,9.12,0.110622962,12.5,0,0,0,0,4.118521737,NA,-3.104491136,-1.935850752,-2.51771275,-1.649518882,-1.469652696,-1.954151412,0.363772877,1.947478559,NA,NA
Lafayette,192,41,3,NAM,America,44.69336,-79.39357,14.38815,NA,NA,NA,NA,0,0.18,NA,NA,0,0,0,0,4.118521737,NA,-3.104491136,-1.935850752,-2.51771275,-1.649518882,-1.469652696,-1.954151412,0.007179728,NA,NA,NA
Lafayette,278,41,3,NAM,America,44.69336,-79.39357,14.38815,NA,NA,NA,NA,1,49.06,0.041064993,0.8,1,1,38,1.4948,4.118521737,NA,-3.104491136,-1.935850752,-2.51771275,-1.649518882,-1.469652696,-1.954151412,1.956874707,0.722934841,0.287059747,0.375914764
